tool		Apalache v0.30.1-91-gad8be0a66	Apalache v0.30.1-91-gad8be0a66	Apalache v0.30.1-91-gad8be0a66	Apalache v0.30.1-91-gad8be0a66
run set		[Cmd-arrays-true-before.task-MC10_FALSE_FALSE.tla; Cmd-funArrays-true-before.task-MC10_FALSE_FALSE.tla; Cmd-oopsla19-true-before.task-MC10_FALSE_FALSE.tla; Cmd-arrays-true-before.task-MC10_TRUE_TRUE.tla; Cmd-funArrays-true-before.task-MC10_TRUE_TRUE.tla; Cmd-oopsla19-true-before.task-MC10_TRUE_TRUE.tla; Cmd-arrays-true-before.task-MC4_FALSE_FALSE.tla; Cmd-funArrays-true-before.task-MC4_FALSE_FALSE.tla; Cmd-oopsla19-true-before.task-MC4_FALSE_FALSE.tla; Cmd-arrays-true-before.task-MC4_TRUE_TRUE.tla; Cmd-funArrays-true-before.task-MC4_TRUE_TRUE.tla; Cmd-oopsla19-true-before.task-MC4_TRUE_TRUE.tla; Cmd-arrays-true-before.task-MC10.tla; Cmd-funArrays-true-before.task-MC10.tla; Cmd-oopsla19-true-before.task-MC10.tla; Cmd-arrays-true-before.task-MC19.tla; Cmd-funArrays-true-before.task-MC19.tla; Cmd-oopsla19-true-before.task-MC19.tla; Cmd-arrays-true-before.task-MC4.tla; Cmd-funArrays-true-before.task-MC4.tla; Cmd-oopsla19-true-before.task-MC4.tla; Cmd-arrays-true-before.task-MC3.tla; Cmd-funArrays-true-before.task-MC3.tla; Cmd-oopsla19-true-before.task-MC3.tla; Cmd-arrays-true-before.task-MC5.tla; Cmd-funArrays-true-before.task-MC5.tla; Cmd-oopsla19-true-before.task-MC5.tla; Cmd-arrays-true-before.task-MC13_4_4_floodmin_k1.tla; Cmd-funArrays-true-before.task-MC13_4_4_floodmin_k1.tla; Cmd-oopsla19-true-before.task-MC13_4_4_floodmin_k1.tla; Cmd-arrays-true-before.task-MC20.tla; Cmd-funArrays-true-before.task-MC20.tla; Cmd-oopsla19-true-before.task-MC20.tla; Cmd-arrays-true-before.task-Royal.tla; Cmd-funArrays-true-before.task-Royal.tla; Cmd-oopsla19-true-before.task-Royal.tla]	[Cmd-arrays-true-before.task-MC10_FALSE_FALSE.tla; Cmd-funArrays-true-before.task-MC10_FALSE_FALSE.tla; Cmd-oopsla19-true-before.task-MC10_FALSE_FALSE.tla; Cmd-arrays-true-before.task-MC10_TRUE_TRUE.tla; Cmd-funArrays-true-before.task-MC10_TRUE_TRUE.tla; Cmd-oopsla19-true-before.task-MC10_TRUE_TRUE.tla; Cmd-arrays-true-before.task-MC4_FALSE_FALSE.tla; Cmd-funArrays-true-before.task-MC4_FALSE_FALSE.tla; Cmd-oopsla19-true-before.task-MC4_FALSE_FALSE.tla; Cmd-arrays-true-before.task-MC4_TRUE_TRUE.tla; Cmd-funArrays-true-before.task-MC4_TRUE_TRUE.tla; Cmd-oopsla19-true-before.task-MC4_TRUE_TRUE.tla; Cmd-arrays-true-before.task-MC10.tla; Cmd-funArrays-true-before.task-MC10.tla; Cmd-oopsla19-true-before.task-MC10.tla; Cmd-arrays-true-before.task-MC19.tla; Cmd-funArrays-true-before.task-MC19.tla; Cmd-oopsla19-true-before.task-MC19.tla; Cmd-arrays-true-before.task-MC4.tla; Cmd-funArrays-true-before.task-MC4.tla; Cmd-oopsla19-true-before.task-MC4.tla; Cmd-arrays-true-before.task-MC3.tla; Cmd-funArrays-true-before.task-MC3.tla; Cmd-oopsla19-true-before.task-MC3.tla; Cmd-arrays-true-before.task-MC5.tla; Cmd-funArrays-true-before.task-MC5.tla; Cmd-oopsla19-true-before.task-MC5.tla; Cmd-arrays-true-before.task-MC13_4_4_floodmin_k1.tla; Cmd-funArrays-true-before.task-MC13_4_4_floodmin_k1.tla; Cmd-oopsla19-true-before.task-MC13_4_4_floodmin_k1.tla; Cmd-arrays-true-before.task-MC20.tla; Cmd-funArrays-true-before.task-MC20.tla; Cmd-oopsla19-true-before.task-MC20.tla; Cmd-arrays-true-before.task-Royal.tla; Cmd-funArrays-true-before.task-Royal.tla; Cmd-oopsla19-true-before.task-Royal.tla]	[Cmd-arrays-true-before.task-MC10_FALSE_FALSE.tla; Cmd-funArrays-true-before.task-MC10_FALSE_FALSE.tla; Cmd-oopsla19-true-before.task-MC10_FALSE_FALSE.tla; Cmd-arrays-true-before.task-MC10_TRUE_TRUE.tla; Cmd-funArrays-true-before.task-MC10_TRUE_TRUE.tla; Cmd-oopsla19-true-before.task-MC10_TRUE_TRUE.tla; Cmd-arrays-true-before.task-MC4_FALSE_FALSE.tla; Cmd-funArrays-true-before.task-MC4_FALSE_FALSE.tla; Cmd-oopsla19-true-before.task-MC4_FALSE_FALSE.tla; Cmd-arrays-true-before.task-MC4_TRUE_TRUE.tla; Cmd-funArrays-true-before.task-MC4_TRUE_TRUE.tla; Cmd-oopsla19-true-before.task-MC4_TRUE_TRUE.tla; Cmd-arrays-true-before.task-MC10.tla; Cmd-funArrays-true-before.task-MC10.tla; Cmd-oopsla19-true-before.task-MC10.tla; Cmd-arrays-true-before.task-MC19.tla; Cmd-funArrays-true-before.task-MC19.tla; Cmd-oopsla19-true-before.task-MC19.tla; Cmd-arrays-true-before.task-MC4.tla; Cmd-funArrays-true-before.task-MC4.tla; Cmd-oopsla19-true-before.task-MC4.tla; Cmd-arrays-true-before.task-MC3.tla; Cmd-funArrays-true-before.task-MC3.tla; Cmd-oopsla19-true-before.task-MC3.tla; Cmd-arrays-true-before.task-MC5.tla; Cmd-funArrays-true-before.task-MC5.tla; Cmd-oopsla19-true-before.task-MC5.tla; Cmd-arrays-true-before.task-MC13_4_4_floodmin_k1.tla; Cmd-funArrays-true-before.task-MC13_4_4_floodmin_k1.tla; Cmd-oopsla19-true-before.task-MC13_4_4_floodmin_k1.tla; Cmd-arrays-true-before.task-MC20.tla; Cmd-funArrays-true-before.task-MC20.tla; Cmd-oopsla19-true-before.task-MC20.tla; Cmd-arrays-true-before.task-Royal.tla; Cmd-funArrays-true-before.task-Royal.tla; Cmd-oopsla19-true-before.task-Royal.tla]	[Cmd-arrays-true-before.task-MC10_FALSE_FALSE.tla; Cmd-funArrays-true-before.task-MC10_FALSE_FALSE.tla; Cmd-oopsla19-true-before.task-MC10_FALSE_FALSE.tla; Cmd-arrays-true-before.task-MC10_TRUE_TRUE.tla; Cmd-funArrays-true-before.task-MC10_TRUE_TRUE.tla; Cmd-oopsla19-true-before.task-MC10_TRUE_TRUE.tla; Cmd-arrays-true-before.task-MC4_FALSE_FALSE.tla; Cmd-funArrays-true-before.task-MC4_FALSE_FALSE.tla; Cmd-oopsla19-true-before.task-MC4_FALSE_FALSE.tla; Cmd-arrays-true-before.task-MC4_TRUE_TRUE.tla; Cmd-funArrays-true-before.task-MC4_TRUE_TRUE.tla; Cmd-oopsla19-true-before.task-MC4_TRUE_TRUE.tla; Cmd-arrays-true-before.task-MC10.tla; Cmd-funArrays-true-before.task-MC10.tla; Cmd-oopsla19-true-before.task-MC10.tla; Cmd-arrays-true-before.task-MC19.tla; Cmd-funArrays-true-before.task-MC19.tla; Cmd-oopsla19-true-before.task-MC19.tla; Cmd-arrays-true-before.task-MC4.tla; Cmd-funArrays-true-before.task-MC4.tla; Cmd-oopsla19-true-before.task-MC4.tla; Cmd-arrays-true-before.task-MC3.tla; Cmd-funArrays-true-before.task-MC3.tla; Cmd-oopsla19-true-before.task-MC3.tla; Cmd-arrays-true-before.task-MC5.tla; Cmd-funArrays-true-before.task-MC5.tla; Cmd-oopsla19-true-before.task-MC5.tla; Cmd-arrays-true-before.task-MC13_4_4_floodmin_k1.tla; Cmd-funArrays-true-before.task-MC13_4_4_floodmin_k1.tla; Cmd-oopsla19-true-before.task-MC13_4_4_floodmin_k1.tla; Cmd-arrays-true-before.task-MC20.tla; Cmd-funArrays-true-before.task-MC20.tla; Cmd-oopsla19-true-before.task-MC20.tla; Cmd-arrays-true-before.task-Royal.tla; Cmd-funArrays-true-before.task-Royal.tla; Cmd-oopsla19-true-before.task-Royal.tla]
/home/runner/work/apalache-bench/apalache-bench/examples/target/scala-2.13/resource_managed/main/		status	cputime (s)	walltime (s)	memory (MB)
005examples-apalache-001-run-2PCwithBTM-MC10_FALSE_FALSE.tla-Init-Next-Some(Consistency)-task-MC10_FALSE_FALSE.tla.yml	-0	ERROR (1)	0.7324738	0.7754259939999883	55.218176
005examples-apalache-001-run-2PCwithBTM-MC10_FALSE_FALSE.tla-Init-Next-Some(Consistency)-task-MC10_FALSE_FALSE.tla.yml	-1	ERROR (1)	0.7142968	0.7142814009999938	54.583296
005examples-apalache-001-run-2PCwithBTM-MC10_FALSE_FALSE.tla-Init-Next-Some(Consistency)-task-MC10_FALSE_FALSE.tla.yml	-2	ERROR (1)	0.7538462	0.7793837540000368	55.652352
005examples-apalache-001-run-2PCwithBTM-MC10_TRUE_TRUE.tla-Init-Next-Some(Consistency)-task-MC10_TRUE_TRUE.tla.yml	-3	ERROR (1)	0.750384	0.7486827629999766	55.259136
005examples-apalache-001-run-2PCwithBTM-MC10_TRUE_TRUE.tla-Init-Next-Some(Consistency)-task-MC10_TRUE_TRUE.tla.yml	-4	ERROR (1)	0.7352027	0.7609770440000148	55.128064
005examples-apalache-001-run-2PCwithBTM-MC10_TRUE_TRUE.tla-Init-Next-Some(Consistency)-task-MC10_TRUE_TRUE.tla.yml	-5	ERROR (1)	0.7319445	0.739696854999977	54.972416
005examples-apalache-001-run-2PCwithBTM-MC4_FALSE_FALSE.tla-Init-Next-Some(Consistency)-task-MC4_FALSE_FALSE.tla.yml	-6	ERROR (1)	0.7391879	0.756553120000035	55.443456
005examples-apalache-001-run-2PCwithBTM-MC4_FALSE_FALSE.tla-Init-Next-Some(Consistency)-task-MC4_FALSE_FALSE.tla.yml	-7	ERROR (1)	0.7332455	0.8028110680000395	55.160832
005examples-apalache-001-run-2PCwithBTM-MC4_FALSE_FALSE.tla-Init-Next-Some(Consistency)-task-MC4_FALSE_FALSE.tla.yml	-8	ERROR (1)	0.726894	0.7739110509999705	54.865920
005examples-apalache-001-run-2PCwithBTM-MC4_TRUE_TRUE.tla-Init-Next-Some(Consistency)-task-MC4_TRUE_TRUE.tla.yml	-9	ERROR (1)	0.7421788	0.7610674360000189	55.259136
005examples-apalache-001-run-2PCwithBTM-MC4_TRUE_TRUE.tla-Init-Next-Some(Consistency)-task-MC4_TRUE_TRUE.tla.yml	-10	ERROR (1)	0.744055	0.7669223780000038	55.791616
005examples-apalache-001-run-2PCwithBTM-MC4_TRUE_TRUE.tla-Init-Next-Some(Consistency)-task-MC4_TRUE_TRUE.tla.yml	-11	ERROR (1)	0.7299273	0.9003340520000052	53.596160
