tool		Apalache v0.29.2-60-g95eebcd73	Apalache v0.29.2-60-g95eebcd73	Apalache v0.29.2-60-g95eebcd73	Apalache v0.29.2-60-g95eebcd73
run set		[Cmd-arrays-true-before.task-MC10_Consensus.tla; Cmd-oopsla19-true-before.task-MC10_Consensus.tla; Cmd-arrays-true-before.task-MC10_MongoLoglessDynamicRaft.tla; Cmd-oopsla19-true-before.task-MC10_MongoLoglessDynamicRaft.tla; Cmd-arrays-true-before.task-MC10_Simple.tla; Cmd-oopsla19-true-before.task-MC10_Simple.tla; Cmd-arrays-true-before.task-MC10_SimpleRegular.tla; Cmd-oopsla19-true-before.task-MC10_SimpleRegular.tla; Cmd-arrays-true-before.task-MC10_TwoPhase.tla; Cmd-oopsla19-true-before.task-MC10_TwoPhase.tla; Cmd-arrays-true-before.task-MC10_client_server_ae.tla; Cmd-oopsla19-true-before.task-MC10_client_server_ae.tla; Cmd-arrays-true-before.task-MC10_consensus_epr.tla; Cmd-oopsla19-true-before.task-MC10_consensus_epr.tla; Cmd-arrays-true-before.task-MC10_consensus_forall.tla; Cmd-oopsla19-true-before.task-MC10_consensus_forall.tla; Cmd-arrays-true-before.task-MC10_consensus_wo_decide.tla; Cmd-oopsla19-true-before.task-MC10_consensus_wo_decide.tla; Cmd-arrays-true-before.task-MC10_learning_switch.tla; Cmd-oopsla19-true-before.task-MC10_learning_switch.tla; Cmd-arrays-true-before.task-MC10_lockserv.tla; Cmd-oopsla19-true-before.task-MC10_lockserv.tla; Cmd-arrays-true-before.task-MC10_lockserv_automaton.tla; Cmd-oopsla19-true-before.task-MC10_lockserv_automaton.tla; Cmd-arrays-true-before.task-MC10_lockserver.tla; Cmd-oopsla19-true-before.task-MC10_lockserver.tla; Cmd-arrays-true-before.task-MC10_majorityset_leader_election.tla; Cmd-oopsla19-true-before.task-MC10_majorityset_leader_election.tla; Cmd-arrays-true-before.task-MC10_naive_consensus.tla; Cmd-oopsla19-true-before.task-MC10_naive_consensus.tla; Cmd-arrays-true-before.task-MC10_quorum_leader_election.tla; Cmd-oopsla19-true-before.task-MC10_quorum_leader_election.tla; Cmd-arrays-true-before.task-MC10_sharded_kv.tla; Cmd-oopsla19-true-before.task-MC10_sharded_kv.tla; Cmd-arrays-true-before.task-MC10_sharded_kv_no_lost_keys.tla; Cmd-oopsla19-true-before.task-MC10_sharded_kv_no_lost_keys.tla; Cmd-arrays-true-before.task-MC10_simple_decentralized_lock.tla; Cmd-oopsla19-true-before.task-MC10_simple_decentralized_lock.tla; Cmd-arrays-true-before.task-MC10_toy_consensus.tla; Cmd-oopsla19-true-before.task-MC10_toy_consensus.tla; Cmd-arrays-true-before.task-MC10_toy_consensus_epr.tla; Cmd-oopsla19-true-before.task-MC10_toy_consensus_epr.tla; Cmd-arrays-true-before.task-MC10_toy_consensus_forall.tla; Cmd-oopsla19-true-before.task-MC10_toy_consensus_forall.tla; Cmd-arrays-true-before.task-MC10_two_phase_commit.tla; Cmd-oopsla19-true-before.task-MC10_two_phase_commit.tla; Cmd-arrays-true-before.task-MC3_Consensus.tla; Cmd-oopsla19-true-before.task-MC3_Consensus.tla; Cmd-arrays-true-before.task-MC3_MongoLoglessDynamicRaft.tla; Cmd-oopsla19-true-before.task-MC3_MongoLoglessDynamicRaft.tla; Cmd-arrays-true-before.task-MC3_Simple.tla; Cmd-oopsla19-true-before.task-MC3_Simple.tla; Cmd-arrays-true-before.task-MC3_SimpleRegular.tla; Cmd-oopsla19-true-before.task-MC3_SimpleRegular.tla; Cmd-arrays-true-before.task-MC3_TwoPhase.tla; Cmd-oopsla19-true-before.task-MC3_TwoPhase.tla; Cmd-arrays-true-before.task-MC3_client_server_ae.tla; Cmd-oopsla19-true-before.task-MC3_client_server_ae.tla; Cmd-arrays-true-before.task-MC3_consensus_epr.tla; Cmd-oopsla19-true-before.task-MC3_consensus_epr.tla; Cmd-arrays-true-before.task-MC3_consensus_forall.tla; Cmd-oopsla19-true-before.task-MC3_consensus_forall.tla; Cmd-arrays-true-before.task-MC3_consensus_wo_decide.tla; Cmd-oopsla19-true-before.task-MC3_consensus_wo_decide.tla; Cmd-arrays-true-before.task-MC3_learning_switch.tla; Cmd-oopsla19-true-before.task-MC3_learning_switch.tla; Cmd-arrays-true-before.task-MC3_lockserv.tla; Cmd-oopsla19-true-before.task-MC3_lockserv.tla; Cmd-arrays-true-before.task-MC3_lockserv_automaton.tla; Cmd-oopsla19-true-before.task-MC3_lockserv_automaton.tla; Cmd-arrays-true-before.task-MC3_lockserver.tla; Cmd-oopsla19-true-before.task-MC3_lockserver.tla; Cmd-arrays-true-before.task-MC3_majorityset_leader_election.tla; Cmd-oopsla19-true-before.task-MC3_majorityset_leader_election.tla; Cmd-arrays-true-before.task-MC3_naive_consensus.tla; Cmd-oopsla19-true-before.task-MC3_naive_consensus.tla; Cmd-arrays-true-before.task-MC3_quorum_leader_election.tla; Cmd-oopsla19-true-before.task-MC3_quorum_leader_election.tla; Cmd-arrays-true-before.task-MC3_sharded_kv.tla; Cmd-oopsla19-true-before.task-MC3_sharded_kv.tla; Cmd-arrays-true-before.task-MC3_sharded_kv_no_lost_keys.tla; Cmd-oopsla19-true-before.task-MC3_sharded_kv_no_lost_keys.tla; Cmd-arrays-true-before.task-MC3_simple_decentralized_lock.tla; Cmd-oopsla19-true-before.task-MC3_simple_decentralized_lock.tla; Cmd-arrays-true-before.task-MC3_toy_consensus.tla; Cmd-oopsla19-true-before.task-MC3_toy_consensus.tla; Cmd-arrays-true-before.task-MC3_toy_consensus_epr.tla; Cmd-oopsla19-true-before.task-MC3_toy_consensus_epr.tla; Cmd-arrays-true-before.task-MC3_toy_consensus_forall.tla; Cmd-oopsla19-true-before.task-MC3_toy_consensus_forall.tla; Cmd-arrays-true-before.task-MC3_two_phase_commit.tla; Cmd-oopsla19-true-before.task-MC3_two_phase_commit.tla]	[Cmd-arrays-true-before.task-MC10_Consensus.tla; Cmd-oopsla19-true-before.task-MC10_Consensus.tla; Cmd-arrays-true-before.task-MC10_MongoLoglessDynamicRaft.tla; Cmd-oopsla19-true-before.task-MC10_MongoLoglessDynamicRaft.tla; Cmd-arrays-true-before.task-MC10_Simple.tla; Cmd-oopsla19-true-before.task-MC10_Simple.tla; Cmd-arrays-true-before.task-MC10_SimpleRegular.tla; Cmd-oopsla19-true-before.task-MC10_SimpleRegular.tla; Cmd-arrays-true-before.task-MC10_TwoPhase.tla; Cmd-oopsla19-true-before.task-MC10_TwoPhase.tla; Cmd-arrays-true-before.task-MC10_client_server_ae.tla; Cmd-oopsla19-true-before.task-MC10_client_server_ae.tla; Cmd-arrays-true-before.task-MC10_consensus_epr.tla; Cmd-oopsla19-true-before.task-MC10_consensus_epr.tla; Cmd-arrays-true-before.task-MC10_consensus_forall.tla; Cmd-oopsla19-true-before.task-MC10_consensus_forall.tla; Cmd-arrays-true-before.task-MC10_consensus_wo_decide.tla; Cmd-oopsla19-true-before.task-MC10_consensus_wo_decide.tla; Cmd-arrays-true-before.task-MC10_learning_switch.tla; Cmd-oopsla19-true-before.task-MC10_learning_switch.tla; Cmd-arrays-true-before.task-MC10_lockserv.tla; Cmd-oopsla19-true-before.task-MC10_lockserv.tla; Cmd-arrays-true-before.task-MC10_lockserv_automaton.tla; Cmd-oopsla19-true-before.task-MC10_lockserv_automaton.tla; Cmd-arrays-true-before.task-MC10_lockserver.tla; Cmd-oopsla19-true-before.task-MC10_lockserver.tla; Cmd-arrays-true-before.task-MC10_majorityset_leader_election.tla; Cmd-oopsla19-true-before.task-MC10_majorityset_leader_election.tla; Cmd-arrays-true-before.task-MC10_naive_consensus.tla; Cmd-oopsla19-true-before.task-MC10_naive_consensus.tla; Cmd-arrays-true-before.task-MC10_quorum_leader_election.tla; Cmd-oopsla19-true-before.task-MC10_quorum_leader_election.tla; Cmd-arrays-true-before.task-MC10_sharded_kv.tla; Cmd-oopsla19-true-before.task-MC10_sharded_kv.tla; Cmd-arrays-true-before.task-MC10_sharded_kv_no_lost_keys.tla; Cmd-oopsla19-true-before.task-MC10_sharded_kv_no_lost_keys.tla; Cmd-arrays-true-before.task-MC10_simple_decentralized_lock.tla; Cmd-oopsla19-true-before.task-MC10_simple_decentralized_lock.tla; Cmd-arrays-true-before.task-MC10_toy_consensus.tla; Cmd-oopsla19-true-before.task-MC10_toy_consensus.tla; Cmd-arrays-true-before.task-MC10_toy_consensus_epr.tla; Cmd-oopsla19-true-before.task-MC10_toy_consensus_epr.tla; Cmd-arrays-true-before.task-MC10_toy_consensus_forall.tla; Cmd-oopsla19-true-before.task-MC10_toy_consensus_forall.tla; Cmd-arrays-true-before.task-MC10_two_phase_commit.tla; Cmd-oopsla19-true-before.task-MC10_two_phase_commit.tla; Cmd-arrays-true-before.task-MC3_Consensus.tla; Cmd-oopsla19-true-before.task-MC3_Consensus.tla; Cmd-arrays-true-before.task-MC3_MongoLoglessDynamicRaft.tla; Cmd-oopsla19-true-before.task-MC3_MongoLoglessDynamicRaft.tla; Cmd-arrays-true-before.task-MC3_Simple.tla; Cmd-oopsla19-true-before.task-MC3_Simple.tla; Cmd-arrays-true-before.task-MC3_SimpleRegular.tla; Cmd-oopsla19-true-before.task-MC3_SimpleRegular.tla; Cmd-arrays-true-before.task-MC3_TwoPhase.tla; Cmd-oopsla19-true-before.task-MC3_TwoPhase.tla; Cmd-arrays-true-before.task-MC3_client_server_ae.tla; Cmd-oopsla19-true-before.task-MC3_client_server_ae.tla; Cmd-arrays-true-before.task-MC3_consensus_epr.tla; Cmd-oopsla19-true-before.task-MC3_consensus_epr.tla; Cmd-arrays-true-before.task-MC3_consensus_forall.tla; Cmd-oopsla19-true-before.task-MC3_consensus_forall.tla; Cmd-arrays-true-before.task-MC3_consensus_wo_decide.tla; Cmd-oopsla19-true-before.task-MC3_consensus_wo_decide.tla; Cmd-arrays-true-before.task-MC3_learning_switch.tla; Cmd-oopsla19-true-before.task-MC3_learning_switch.tla; Cmd-arrays-true-before.task-MC3_lockserv.tla; Cmd-oopsla19-true-before.task-MC3_lockserv.tla; Cmd-arrays-true-before.task-MC3_lockserv_automaton.tla; Cmd-oopsla19-true-before.task-MC3_lockserv_automaton.tla; Cmd-arrays-true-before.task-MC3_lockserver.tla; Cmd-oopsla19-true-before.task-MC3_lockserver.tla; Cmd-arrays-true-before.task-MC3_majorityset_leader_election.tla; Cmd-oopsla19-true-before.task-MC3_majorityset_leader_election.tla; Cmd-arrays-true-before.task-MC3_naive_consensus.tla; Cmd-oopsla19-true-before.task-MC3_naive_consensus.tla; Cmd-arrays-true-before.task-MC3_quorum_leader_election.tla; Cmd-oopsla19-true-before.task-MC3_quorum_leader_election.tla; Cmd-arrays-true-before.task-MC3_sharded_kv.tla; Cmd-oopsla19-true-before.task-MC3_sharded_kv.tla; Cmd-arrays-true-before.task-MC3_sharded_kv_no_lost_keys.tla; Cmd-oopsla19-true-before.task-MC3_sharded_kv_no_lost_keys.tla; Cmd-arrays-true-before.task-MC3_simple_decentralized_lock.tla; Cmd-oopsla19-true-before.task-MC3_simple_decentralized_lock.tla; Cmd-arrays-true-before.task-MC3_toy_consensus.tla; Cmd-oopsla19-true-before.task-MC3_toy_consensus.tla; Cmd-arrays-true-before.task-MC3_toy_consensus_epr.tla; Cmd-oopsla19-true-before.task-MC3_toy_consensus_epr.tla; Cmd-arrays-true-before.task-MC3_toy_consensus_forall.tla; Cmd-oopsla19-true-before.task-MC3_toy_consensus_forall.tla; Cmd-arrays-true-before.task-MC3_two_phase_commit.tla; Cmd-oopsla19-true-before.task-MC3_two_phase_commit.tla]	[Cmd-arrays-true-before.task-MC10_Consensus.tla; Cmd-oopsla19-true-before.task-MC10_Consensus.tla; Cmd-arrays-true-before.task-MC10_MongoLoglessDynamicRaft.tla; Cmd-oopsla19-true-before.task-MC10_MongoLoglessDynamicRaft.tla; Cmd-arrays-true-before.task-MC10_Simple.tla; Cmd-oopsla19-true-before.task-MC10_Simple.tla; Cmd-arrays-true-before.task-MC10_SimpleRegular.tla; Cmd-oopsla19-true-before.task-MC10_SimpleRegular.tla; Cmd-arrays-true-before.task-MC10_TwoPhase.tla; Cmd-oopsla19-true-before.task-MC10_TwoPhase.tla; Cmd-arrays-true-before.task-MC10_client_server_ae.tla; Cmd-oopsla19-true-before.task-MC10_client_server_ae.tla; Cmd-arrays-true-before.task-MC10_consensus_epr.tla; Cmd-oopsla19-true-before.task-MC10_consensus_epr.tla; Cmd-arrays-true-before.task-MC10_consensus_forall.tla; Cmd-oopsla19-true-before.task-MC10_consensus_forall.tla; Cmd-arrays-true-before.task-MC10_consensus_wo_decide.tla; Cmd-oopsla19-true-before.task-MC10_consensus_wo_decide.tla; Cmd-arrays-true-before.task-MC10_learning_switch.tla; Cmd-oopsla19-true-before.task-MC10_learning_switch.tla; Cmd-arrays-true-before.task-MC10_lockserv.tla; Cmd-oopsla19-true-before.task-MC10_lockserv.tla; Cmd-arrays-true-before.task-MC10_lockserv_automaton.tla; Cmd-oopsla19-true-before.task-MC10_lockserv_automaton.tla; Cmd-arrays-true-before.task-MC10_lockserver.tla; Cmd-oopsla19-true-before.task-MC10_lockserver.tla; Cmd-arrays-true-before.task-MC10_majorityset_leader_election.tla; Cmd-oopsla19-true-before.task-MC10_majorityset_leader_election.tla; Cmd-arrays-true-before.task-MC10_naive_consensus.tla; Cmd-oopsla19-true-before.task-MC10_naive_consensus.tla; Cmd-arrays-true-before.task-MC10_quorum_leader_election.tla; Cmd-oopsla19-true-before.task-MC10_quorum_leader_election.tla; Cmd-arrays-true-before.task-MC10_sharded_kv.tla; Cmd-oopsla19-true-before.task-MC10_sharded_kv.tla; Cmd-arrays-true-before.task-MC10_sharded_kv_no_lost_keys.tla; Cmd-oopsla19-true-before.task-MC10_sharded_kv_no_lost_keys.tla; Cmd-arrays-true-before.task-MC10_simple_decentralized_lock.tla; Cmd-oopsla19-true-before.task-MC10_simple_decentralized_lock.tla; Cmd-arrays-true-before.task-MC10_toy_consensus.tla; Cmd-oopsla19-true-before.task-MC10_toy_consensus.tla; Cmd-arrays-true-before.task-MC10_toy_consensus_epr.tla; Cmd-oopsla19-true-before.task-MC10_toy_consensus_epr.tla; Cmd-arrays-true-before.task-MC10_toy_consensus_forall.tla; Cmd-oopsla19-true-before.task-MC10_toy_consensus_forall.tla; Cmd-arrays-true-before.task-MC10_two_phase_commit.tla; Cmd-oopsla19-true-before.task-MC10_two_phase_commit.tla; Cmd-arrays-true-before.task-MC3_Consensus.tla; Cmd-oopsla19-true-before.task-MC3_Consensus.tla; Cmd-arrays-true-before.task-MC3_MongoLoglessDynamicRaft.tla; Cmd-oopsla19-true-before.task-MC3_MongoLoglessDynamicRaft.tla; Cmd-arrays-true-before.task-MC3_Simple.tla; Cmd-oopsla19-true-before.task-MC3_Simple.tla; Cmd-arrays-true-before.task-MC3_SimpleRegular.tla; Cmd-oopsla19-true-before.task-MC3_SimpleRegular.tla; Cmd-arrays-true-before.task-MC3_TwoPhase.tla; Cmd-oopsla19-true-before.task-MC3_TwoPhase.tla; Cmd-arrays-true-before.task-MC3_client_server_ae.tla; Cmd-oopsla19-true-before.task-MC3_client_server_ae.tla; Cmd-arrays-true-before.task-MC3_consensus_epr.tla; Cmd-oopsla19-true-before.task-MC3_consensus_epr.tla; Cmd-arrays-true-before.task-MC3_consensus_forall.tla; Cmd-oopsla19-true-before.task-MC3_consensus_forall.tla; Cmd-arrays-true-before.task-MC3_consensus_wo_decide.tla; Cmd-oopsla19-true-before.task-MC3_consensus_wo_decide.tla; Cmd-arrays-true-before.task-MC3_learning_switch.tla; Cmd-oopsla19-true-before.task-MC3_learning_switch.tla; Cmd-arrays-true-before.task-MC3_lockserv.tla; Cmd-oopsla19-true-before.task-MC3_lockserv.tla; Cmd-arrays-true-before.task-MC3_lockserv_automaton.tla; Cmd-oopsla19-true-before.task-MC3_lockserv_automaton.tla; Cmd-arrays-true-before.task-MC3_lockserver.tla; Cmd-oopsla19-true-before.task-MC3_lockserver.tla; Cmd-arrays-true-before.task-MC3_majorityset_leader_election.tla; Cmd-oopsla19-true-before.task-MC3_majorityset_leader_election.tla; Cmd-arrays-true-before.task-MC3_naive_consensus.tla; Cmd-oopsla19-true-before.task-MC3_naive_consensus.tla; Cmd-arrays-true-before.task-MC3_quorum_leader_election.tla; Cmd-oopsla19-true-before.task-MC3_quorum_leader_election.tla; Cmd-arrays-true-before.task-MC3_sharded_kv.tla; Cmd-oopsla19-true-before.task-MC3_sharded_kv.tla; Cmd-arrays-true-before.task-MC3_sharded_kv_no_lost_keys.tla; Cmd-oopsla19-true-before.task-MC3_sharded_kv_no_lost_keys.tla; Cmd-arrays-true-before.task-MC3_simple_decentralized_lock.tla; Cmd-oopsla19-true-before.task-MC3_simple_decentralized_lock.tla; Cmd-arrays-true-before.task-MC3_toy_consensus.tla; Cmd-oopsla19-true-before.task-MC3_toy_consensus.tla; Cmd-arrays-true-before.task-MC3_toy_consensus_epr.tla; Cmd-oopsla19-true-before.task-MC3_toy_consensus_epr.tla; Cmd-arrays-true-before.task-MC3_toy_consensus_forall.tla; Cmd-oopsla19-true-before.task-MC3_toy_consensus_forall.tla; Cmd-arrays-true-before.task-MC3_two_phase_commit.tla; Cmd-oopsla19-true-before.task-MC3_two_phase_commit.tla]	[Cmd-arrays-true-before.task-MC10_Consensus.tla; Cmd-oopsla19-true-before.task-MC10_Consensus.tla; Cmd-arrays-true-before.task-MC10_MongoLoglessDynamicRaft.tla; Cmd-oopsla19-true-before.task-MC10_MongoLoglessDynamicRaft.tla; Cmd-arrays-true-before.task-MC10_Simple.tla; Cmd-oopsla19-true-before.task-MC10_Simple.tla; Cmd-arrays-true-before.task-MC10_SimpleRegular.tla; Cmd-oopsla19-true-before.task-MC10_SimpleRegular.tla; Cmd-arrays-true-before.task-MC10_TwoPhase.tla; Cmd-oopsla19-true-before.task-MC10_TwoPhase.tla; Cmd-arrays-true-before.task-MC10_client_server_ae.tla; Cmd-oopsla19-true-before.task-MC10_client_server_ae.tla; Cmd-arrays-true-before.task-MC10_consensus_epr.tla; Cmd-oopsla19-true-before.task-MC10_consensus_epr.tla; Cmd-arrays-true-before.task-MC10_consensus_forall.tla; Cmd-oopsla19-true-before.task-MC10_consensus_forall.tla; Cmd-arrays-true-before.task-MC10_consensus_wo_decide.tla; Cmd-oopsla19-true-before.task-MC10_consensus_wo_decide.tla; Cmd-arrays-true-before.task-MC10_learning_switch.tla; Cmd-oopsla19-true-before.task-MC10_learning_switch.tla; Cmd-arrays-true-before.task-MC10_lockserv.tla; Cmd-oopsla19-true-before.task-MC10_lockserv.tla; Cmd-arrays-true-before.task-MC10_lockserv_automaton.tla; Cmd-oopsla19-true-before.task-MC10_lockserv_automaton.tla; Cmd-arrays-true-before.task-MC10_lockserver.tla; Cmd-oopsla19-true-before.task-MC10_lockserver.tla; Cmd-arrays-true-before.task-MC10_majorityset_leader_election.tla; Cmd-oopsla19-true-before.task-MC10_majorityset_leader_election.tla; Cmd-arrays-true-before.task-MC10_naive_consensus.tla; Cmd-oopsla19-true-before.task-MC10_naive_consensus.tla; Cmd-arrays-true-before.task-MC10_quorum_leader_election.tla; Cmd-oopsla19-true-before.task-MC10_quorum_leader_election.tla; Cmd-arrays-true-before.task-MC10_sharded_kv.tla; Cmd-oopsla19-true-before.task-MC10_sharded_kv.tla; Cmd-arrays-true-before.task-MC10_sharded_kv_no_lost_keys.tla; Cmd-oopsla19-true-before.task-MC10_sharded_kv_no_lost_keys.tla; Cmd-arrays-true-before.task-MC10_simple_decentralized_lock.tla; Cmd-oopsla19-true-before.task-MC10_simple_decentralized_lock.tla; Cmd-arrays-true-before.task-MC10_toy_consensus.tla; Cmd-oopsla19-true-before.task-MC10_toy_consensus.tla; Cmd-arrays-true-before.task-MC10_toy_consensus_epr.tla; Cmd-oopsla19-true-before.task-MC10_toy_consensus_epr.tla; Cmd-arrays-true-before.task-MC10_toy_consensus_forall.tla; Cmd-oopsla19-true-before.task-MC10_toy_consensus_forall.tla; Cmd-arrays-true-before.task-MC10_two_phase_commit.tla; Cmd-oopsla19-true-before.task-MC10_two_phase_commit.tla; Cmd-arrays-true-before.task-MC3_Consensus.tla; Cmd-oopsla19-true-before.task-MC3_Consensus.tla; Cmd-arrays-true-before.task-MC3_MongoLoglessDynamicRaft.tla; Cmd-oopsla19-true-before.task-MC3_MongoLoglessDynamicRaft.tla; Cmd-arrays-true-before.task-MC3_Simple.tla; Cmd-oopsla19-true-before.task-MC3_Simple.tla; Cmd-arrays-true-before.task-MC3_SimpleRegular.tla; Cmd-oopsla19-true-before.task-MC3_SimpleRegular.tla; Cmd-arrays-true-before.task-MC3_TwoPhase.tla; Cmd-oopsla19-true-before.task-MC3_TwoPhase.tla; Cmd-arrays-true-before.task-MC3_client_server_ae.tla; Cmd-oopsla19-true-before.task-MC3_client_server_ae.tla; Cmd-arrays-true-before.task-MC3_consensus_epr.tla; Cmd-oopsla19-true-before.task-MC3_consensus_epr.tla; Cmd-arrays-true-before.task-MC3_consensus_forall.tla; Cmd-oopsla19-true-before.task-MC3_consensus_forall.tla; Cmd-arrays-true-before.task-MC3_consensus_wo_decide.tla; Cmd-oopsla19-true-before.task-MC3_consensus_wo_decide.tla; Cmd-arrays-true-before.task-MC3_learning_switch.tla; Cmd-oopsla19-true-before.task-MC3_learning_switch.tla; Cmd-arrays-true-before.task-MC3_lockserv.tla; Cmd-oopsla19-true-before.task-MC3_lockserv.tla; Cmd-arrays-true-before.task-MC3_lockserv_automaton.tla; Cmd-oopsla19-true-before.task-MC3_lockserv_automaton.tla; Cmd-arrays-true-before.task-MC3_lockserver.tla; Cmd-oopsla19-true-before.task-MC3_lockserver.tla; Cmd-arrays-true-before.task-MC3_majorityset_leader_election.tla; Cmd-oopsla19-true-before.task-MC3_majorityset_leader_election.tla; Cmd-arrays-true-before.task-MC3_naive_consensus.tla; Cmd-oopsla19-true-before.task-MC3_naive_consensus.tla; Cmd-arrays-true-before.task-MC3_quorum_leader_election.tla; Cmd-oopsla19-true-before.task-MC3_quorum_leader_election.tla; Cmd-arrays-true-before.task-MC3_sharded_kv.tla; Cmd-oopsla19-true-before.task-MC3_sharded_kv.tla; Cmd-arrays-true-before.task-MC3_sharded_kv_no_lost_keys.tla; Cmd-oopsla19-true-before.task-MC3_sharded_kv_no_lost_keys.tla; Cmd-arrays-true-before.task-MC3_simple_decentralized_lock.tla; Cmd-oopsla19-true-before.task-MC3_simple_decentralized_lock.tla; Cmd-arrays-true-before.task-MC3_toy_consensus.tla; Cmd-oopsla19-true-before.task-MC3_toy_consensus.tla; Cmd-arrays-true-before.task-MC3_toy_consensus_epr.tla; Cmd-oopsla19-true-before.task-MC3_toy_consensus_epr.tla; Cmd-arrays-true-before.task-MC3_toy_consensus_forall.tla; Cmd-oopsla19-true-before.task-MC3_toy_consensus_forall.tla; Cmd-arrays-true-before.task-MC3_two_phase_commit.tla; Cmd-oopsla19-true-before.task-MC3_two_phase_commit.tla]
/home/runner/work/apalache-bench/apalache-bench/endive/target/scala-2.13/resource_managed/main/		status	cputime (s)	walltime (s)	memory (MB)
004endive-apalache-001-run-endive-specs-MC10_Consensus.tla-task-MC10_Consensus.tla.yml	-0	ERROR (1)	0.7051778	0.7067597230000047	53.141504
004endive-apalache-001-run-endive-specs-MC10_Consensus.tla-task-MC10_Consensus.tla.yml	-1	ERROR (1)	0.7237576	0.7283878299999742	53.981184
004endive-apalache-001-run-endive-specs-MC10_MongoLoglessDynamicRaft.tla-task-MC10_MongoLoglessDynamicRaft.tla.yml	-2	ERROR (1)	0.7014055	0.6650185670000042	53.252096
004endive-apalache-001-run-endive-specs-MC10_MongoLoglessDynamicRaft.tla-task-MC10_MongoLoglessDynamicRaft.tla.yml	-3	ERROR (1)	0.7151786	0.6780714650000164	53.387264
004endive-apalache-001-run-endive-specs-MC10_Simple.tla-task-MC10_Simple.tla.yml	-4	ERROR (1)	0.7158975	0.7018559260000075	54.161408
004endive-apalache-001-run-endive-specs-MC10_Simple.tla-task-MC10_Simple.tla.yml	-5	ERROR (1)	0.7129297	0.691833723000002	53.514240
004endive-apalache-001-run-endive-specs-MC10_SimpleRegular.tla-task-MC10_SimpleRegular.tla.yml	-6	ERROR (1)	0.6976167	0.661708013000009	53.055488
004endive-apalache-001-run-endive-specs-MC10_SimpleRegular.tla-task-MC10_SimpleRegular.tla.yml	-7	ERROR (1)	0.6864435	0.6318177030000243	54.407168
